@relation training

@attribute 'age' numeric
@attribute 'gender' {male,female}
@attribute 'friend_count' numeric
@attribute 'message_score' numeric
@attribute 'month' {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute 'time_of_day' {early_morning,morning,noon,afternoon,evening,night,post_midnight}
@attribute 'time_since_last' numeric
@attribute 'average_user_likes' numeric
@attribute 'likes' numeric 

@data
?,female,908,0.555730678824,2,afternoon,36,7.596,3.17805383035
?,male,729,2.5,2,post_midnight,485,5.46,0.0
?,female,560,0.389582831261,3,evening,70,9.69,2.30258509299
?,male,252,0.78588181528,7,post_midnight,24,5.59,1.60943791243
?,female,959,0.529556180764,12,early morning,6,11.76,2.07944154168
?,male,475,0.517433732927,9,post_midnight,94,9.053,0.0
?,male,456,0.70996713675,2,evening,233,3.343,0.69314718056
21,male,645,0.93251459379,12,post_midnight,120,13.18,1.94591014906
?,female,672,0.571826509799,6,post_midnight,45,2.629,0.0
20,male,396,0.609254335633,5,early morning,0,3.47,0.0
?,female,990,0.451382681742,11,afternoon,8248,9.48,0
?,female,322,0.586864532824,5,afternoon,158,5.42,0
20,male,589,0.380453616766,8,post_midnight,47,4.35,0.69314718056
?,female,324,0.435713282062,12,post_midnight,24,4.01,0.0
?,male,1008,0.919709542176,11,post_midnight,264,7.364,1.09861228867
?,male,None,0.869562908755,6,evening,15,6.186,1.09861228867
20,male,681,0.196775156763,1,evening,1070,2.629,0
20,female,1245,1.0,1,early morning,1631,4.813,3.95124371858
?,female,721,0.825716347145,12,afternoon,777,7.39,2.83321334406
18,female,1748,0.557831174874,2,post_midnight,93,3.57,0
?,male,None,0.350125716043,3,post_midnight,357,2.34,0.0
?,male,1101,1.12878983003,11,night,30,14.12,3.09104245336
24,female,801,0.626323113362,2,evening,16,1.49,0.69314718056
20,male,780,0.632591494721,11,post_midnight,65,6.89,2.63905732962
?,female,810,0.779358822656,9,evening,979,6.29,1.09861228867
?,male,784,0.464489037014,10,post_midnight,889,1.579,0
?,male,1078,0.895266651907,7,post_midnight,308,7.131,0.0
21,male,295,0.630857115194,11,early morning,318,6.09,2.56494935746
20,male,1505,0.654897807137,6,morning,12,6.22,2.48490664979
?,female,856,1.17738743492,11,night,4754,8.364,2.56494935746
?,male,915,0.647820072316,7,early morning,315,4.93,1.38629436112
?,female,582,0.828552314489,3,evening,88,1.82,0.0
?,male,980,1.14285714286,2,evening,87,5.3,1.94591014906
?,male,456,0.730762711375,11,evening,1057,3.343,1.09861228867
21,female,939,1.11768550198,12,afternoon,69,12.0,1.09861228867
?,male,1350,0.521584688215,10,post_midnight,2931,5.382,2.19722457734
21,male,838,1.61538461538,7,afternoon,25,3.681,0.69314718056
19,male,513,0.43084918957,12,early morning,5617,2.386,2.07944154168
?,female,2220,0.670869084619,3,post_midnight,1449,8.19,1.09861228867
?,female,839,0.562985582298,6,evening,169,6.697,0.0
?,male,507,0.428571428571,9,post_midnight,94,7.59,0.0
?,male,710,1.27727467843,5,post_midnight,25,5.28,1.38629436112
20,male,None,0.621629526894,5,night,21,17.758,1.09861228867
20,male,1375,0.806548356936,7,afternoon,525,17.558,3.40119738166
21,male,432,0.634543185278,11,post_midnight,127,2.576,0
?,female,None,0.593139919365,1,early morning,143,5.922,1.09861228867
?,female,913,0,11,afternoon,203,11.818,2.19722457734
20,female,1041,0.90574009324,6,evening,454,2.967,0
20,male,1069,0.630836793033,11,afternoon,229,3.723,0
?,male,None,0.65697956392,10,night,73,36.607,4.81218435537
?,male,1292,0,10,evening,44,4.41,0.0
?,male,393,0.5,10,post_midnight,1321,4.0,2.07944154168
21,female,697,0.473915327013,1,post_midnight,0,3.93,1.09861228867
22,female,978,1.73715286345,3,afternoon,170,7.19,1.60943791243
?,male,None,0.624972841782,1,post_midnight,55,3.636,0
20,male,None,1.05090919187,3,post_midnight,146,7.124,1.94591014906
?,male,804,0.33886722848,10,post_midnight,809,5.0,3.04452243772
?,male,1101,0.380054842854,12,post_midnight,1,14.12,0.69314718056
20,female,1245,0.704723847581,2,post_midnight,266,4.813,0
24,female,801,0.625,3,early morning,111,1.49,0
?,male,1706,0.857003744326,3,afternoon,20,4.63,0.69314718056
?,male,3194,0,12,evening,36,3.7,0.0
22,male,624,0,9,evening,0,2.47,1.09861228867
20,female,509,0.593292011514,5,night,65,2.8,1.38629436112
21,female,None,0.635068792591,2,afternoon,217,10.731,1.79175946923
?,female,None,0,4,afternoon,159,18.444,2.3978952728
?,female,666,0.589629536934,9,afternoon,14,10.39,3.4657359028
?,male,729,0.570872890097,8,evening,64,5.46,0
20,male,822,0.674244205398,7,night,42,9.98,1.09861228867
19,female,816,1.19708547645,1,afternoon,13,1.99,0.69314718056
20,male,671,0.610670690833,1,early morning,27,1.887,0
?,female,1263,0.740161726859,11,early morning,13,11.643,0.0
20,female,370,0.753035087745,12,night,259,2.852,0.0
?,male,None,0.817095545137,10,morning,194,36.607,3.36729582999
?,male,360,0.743123641937,12,afternoon,120,2.44,1.60943791243
20,female,689,0.769583265898,8,night,45,5.885,1.09861228867
21,male,719,0.56513220105,9,evening,283,4.138,0.0
?,female,593,0.829354613078,5,post_midnight,188,5.424,0
21,male,692,0.55187444078,2,post_midnight,43,4.9,0
20,female,1245,0.595193676145,11,post_midnight,1262,4.813,0.69314718056
?,male,None,0,11,evening,211,8.051,1.09861228867
21,male,862,0.5473449339,2,post_midnight,0,3.82,0
20,male,369,0.689072887171,10,post_midnight,50,4.702,0
?,male,996,0.443078345919,5,afternoon,1809,26.636,1.79175946923
?,female,1321,0.774415101962,12,post_midnight,90,18.54,2.83321334406
21,male,937,2.37929402724,4,evening,183,10.69,2.56494935746
?,female,343,0.709194356611,12,evening,102,5.31,2.19722457734
20,male,843,1.69429802442,9,evening,21,9.46,3.33220451018
?,?,660,0.209294217687,2,night,95,4.69,0.0
23,male,738,0.342032967033,11,early morning,3,1.543,0
?,male,601,0.640870314775,2,post_midnight,29,13.08,2.8903717579
?,male,360,0,5,afternoon,129,2.44,0
?,male,257,0.598295832471,7,post_midnight,151,1.508,0.69314718056
?,?,1361,2.07386363636,6,evening,71,5.0,1.09861228867
20,female,988,0.596966077401,10,post_midnight,75,2.7,0
?,male,999,0.411313032688,10,post_midnight,364,3.919,1.60943791243
?,male,803,0.73252116039,7,night,220,5.441,0.69314718056
?,male,None,0.823124681503,1,evening,88,36.607,4.24849524205
22,male,624,1.20411979291,12,night,67,2.47,0.69314718056
?,female,739,0.687352352683,8,night,55,6.13,0
21,male,944,1.14097239357,2,post_midnight,56,6.296,2.8903717579
22,male,471,0.618774562723,7,night,4524,3.467,1.38629436112
20,female,1041,0.722964021928,8,early morning,?,2.967,0
21,male,1545,1.11943396277,4,evening,7,6.37,1.94591014906
21,male,None,0.565328779302,1,morning,426,6.167,1.60943791243
?,male,452,0.701925803959,9,post_midnight,0,3.648,2.63905732962
?,female,934,0.721053751262,2,post_midnight,3265,5.11,2.19722457734
22,female,978,0.632371798633,1,afternoon,41,7.19,1.38629436112
?,male,890,0.764986254276,7,post_midnight,338,3.636,0
?,male,657,0.989689174299,11,evening,26,9.31,1.60943791243
22,female,None,0.618938128454,1,early morning,1349,7.4,2.30258509299
?,male,515,0.753745265767,12,evening,49,5.51,2.77258872224
21,male,432,0.883629861411,9,post_midnight,75,2.576,0.0
23,male,738,0.710129235132,11,early morning,57,1.543,0.0
?,male,862,0.991601708204,7,evening,54,11.38,1.60943791243
?,female,264,0.652448129945,2,post_midnight,671,4.465,0.0
24,male,355,0.706763549298,10,afternoon,116,3.65,0
?,female,1226,0.142857142857,11,evening,602,3.511,0.69314718056
?,female,766,1.01183673469,10,night,18,1.785,0
27,female,410,0.548946317293,8,post_midnight,13,4.101,1.09861228867
21,male,692,0.612134502924,11,night,136,4.9,1.60943791243
?,male,739,0,1,morning,0,6.519,0
?,male,885,0.835640867608,12,afternoon,525,6.81,0
20,female,621,0.519574080034,11,post_midnight,2904,5.0,3.09104245336
?,female,1153,0.695926404318,11,early morning,129,14.13,2.56494935746
?,male,1706,0.499693098752,12,evening,22,4.63,0.0
20,male,420,1.19561250619,11,post_midnight,58,4.56,2.56494935746
?,male,1292,1.02992327153,11,post_midnight,47,4.41,1.09861228867
?,male,1903,0.721244138789,4,post_midnight,119,4.263,0.0
20,male,318,0.549723436495,10,post_midnight,145,2.508,0.69314718056
?,female,1366,0.690465267878,10,post_midnight,14,5.84,1.79175946923
?,female,779,0.874430608484,7,post_midnight,1280,5.859,2.30258509299
?,female,635,0.651332482511,8,post_midnight,392,3.56,0.0
?,female,None,0.660061177144,5,evening,16,10.0,1.94591014906
21,male,686,0.597785561302,12,post_midnight,522,5.57,1.79175946923
?,female,1019,0.536006966783,10,post_midnight,178,8.47,1.94591014906
?,male,524,1.39632748349,8,post_midnight,59,3.778,1.09861228867
?,female,381,0.729299184763,11,post_midnight,82,6.1,1.09861228867
?,male,549,0.713790529559,10,post_midnight,99,4.03,1.38629436112
?,male,None,0.658614854905,12,evening,2271,3.636,0
29,male,1177,0.320675238624,6,afternoon,120,15.663,3.09104245336
?,female,None,0.429523557154,1,early morning,316,5.922,1.94591014906
19,male,None,0.465629156774,10,post_midnight,123,5.86,0
?,female,668,0.455983034412,8,afternoon,12,5.23,0.69314718056
?,male,360,0.51948689351,11,post_midnight,1,2.44,0
?,female,959,0.755630551543,9,post_midnight,46,11.76,1.94591014906
20,female,649,0,3,night,966,2.24,1.60943791243
?,female,1171,0.841163453922,10,afternoon,82,9.99,2.07944154168
?,male,582,0.633425602176,3,post_midnight,19,3.94,0.0
21,male,724,0.541018558004,2,early morning,28,5.04,0.0
?,male,201,0.466706252883,7,early morning,1,1.419,0
?,male,1220,0.550153153843,10,post_midnight,166,4.84,0.0
20,male,162,0.638565172937,7,post_midnight,0,1.206,0
21,male,670,0.664740216567,10,post_midnight,46,7.88,1.09861228867
21,male,86,1.42418286582,9,post_midnight,1129,1.551,1.38629436112
23,male,1009,0.533465371509,1,evening,140,3.707,0.69314718056
?,female,2596,0.905140454249,10,afternoon,81,22.14,3.21887582487
?,male,1292,0.749048718013,2,afternoon,195,4.41,0
?,male,1100,0.861590836163,7,afternoon,498,4.172,1.09861228867
?,female,373,0.537973044927,4,post_midnight,75,2.6,1.79175946923
?,female,955,0.877925877524,8,afternoon,12,5.733,0.69314718056
19,female,816,0.53850885045,2,night,22,1.99,0.69314718056
20,female,1060,0.871618665168,5,evening,289,3.42,1.60943791243
20,male,257,0.751143545497,6,post_midnight,0,2.01,0.69314718056
20,male,4495,0.996694473164,3,evening,1,7.42,2.30258509299
?,female,1179,0.661189382426,10,night,41,6.14,1.09861228867
?,male,1235,0.0952380952381,1,post_midnight,603,8.02,2.56494935746
20,male,387,0.512747529436,9,post_midnight,166,3.917,0
21,female,498,0.632491877791,10,evening,0,6.52,2.48490664979
?,male,710,0.531150376583,11,evening,4608,5.28,1.60943791243
20,female,204,0.639681811235,5,post_midnight,202,3.43,0.0
?,female,701,0.524848901483,5,night,1512,4.7,0.69314718056
21,male,612,0.680844225373,1,post_midnight,71,6.38,0.0
21,male,1545,0.447046466502,9,post_midnight,49,6.37,0.0
?,male,470,0.428571428571,2,early morning,49,3.4,0
18,male,781,0.632699871633,1,night,169,2.9,0.0
?,female,1237,0.718207808977,5,post_midnight,193,20.13,3.43398720449
?,female,517,0.558501951917,1,early morning,168,1.873,1.94591014906
?,male,1202,0.69657280432,10,post_midnight,350,3.5,0.0
20,male,569,0.998313776254,9,afternoon,94,2.67,0.0
20,female,607,0,6,afternoon,44,2.99,0
?,male,755,0,6,afternoon,?,6.471,0
20,female,548,0.428774928775,6,post_midnight,487,3.806,0.0
?,male,1125,0,1,early morning,179,6.798,3.21887582487
23,male,247,0.62356627988,6,early morning,42,2.85,1.09861228867
?,male,560,0.96019141473,7,evening,1597,2.1,0.0
?,male,629,0.657568832609,5,post_midnight,1929,3.13,2.19722457734
?,male,729,0.558970090769,4,early morning,747,5.46,1.60943791243
?,female,1356,0.532926391675,5,post_midnight,237,9.38,1.79175946923
21,female,632,0.415068151751,4,afternoon,7,6.22,2.07944154168
19,male,699,0.451629590658,10,early morning,46,1.625,1.60943791243
?,female,1290,0.999951842227,7,afternoon,2201,6.56,2.30258509299
?,male,1008,0.66086426562,3,post_midnight,32,7.364,0
21,male,862,0,6,night,51,3.82,0.0
?,male,None,0.512438465107,8,post_midnight,520,3.636,0.0
?,female,1228,0.413508117304,7,post_midnight,228,6.82,1.09861228867
21,female,873,0.489767333905,8,evening,392,4.44,0.0
?,male,657,1.54508858764,11,evening,167,9.31,1.38629436112
?,male,1100,0.390488368505,7,afternoon,263,4.172,0
?,male,None,0.542306630991,5,afternoon,171,4.022,2.94443897917
18,female,1748,0.485714457751,2,afternoon,1,3.57,0.0
21,female,697,0.645023905428,4,evening,47,3.93,1.38629436112
?,male,1078,0.773523231613,7,post_midnight,0,7.131,0.0
?,female,955,0.823502687716,1,early morning,580,5.733,2.30258509299
20,female,448,0.527716864204,8,post_midnight,680,5.233,1.38629436112
?,male,501,0.345059035592,2,evening,41,2.78,0.69314718056
21,male,481,0.667906856118,8,early morning,101,2.31,0.69314718056
?,female,994,0.590669776839,2,early morning,73,6.632,2.48490664979
20,male,374,0.69038941042,5,afternoon,163,7.23,1.79175946923
?,male,1494,0.759584117113,10,post_midnight,312,5.14,0
?,female,None,0.662299094622,1,night,150,10.0,2.3978952728
?,female,1228,1.17103097393,12,evening,125,6.82,1.09861228867
22,male,516,0,12,evening,140,5.62,1.79175946923
20,male,318,0.699776954893,5,evening,4531,2.508,0.0
?,female,895,0.716539939541,7,post_midnight,264,11.525,1.09861228867
?,male,368,0.395833333333,4,post_midnight,333,4.583,0.69314718056
?,male,397,0,9,afternoon,36,4.79,0.69314718056
?,?,944,1.11421350433,4,afternoon,300,6.88,3.36729582999
20,male,848,0.797240568665,2,early morning,1,2.56,1.38629436112
19,male,1214,0.665833442089,9,post_midnight,787,2.857,1.38629436112
?,male,492,0.288951144372,10,morning,10,2.72,0
?,male,None,0.584649122807,5,afternoon,9,2.6,0
?,female,284,0.585943222747,1,evening,404,2.778,0.69314718056
?,male,560,0.472091739406,2,post_midnight,647,2.1,0
20,male,843,1.32137415542,3,early morning,39,9.46,2.63905732962
23,female,163,0.552866367165,5,post_midnight,192,2.61,0.69314718056
?,male,None,0,2,post_midnight,33,8.051,1.60943791243
?,male,1067,0.743398782231,12,post_midnight,214,10.23,2.3978952728
20,male,779,0.688552126884,11,early morning,3,5.73,0
?,male,862,0.48451212634,6,post_midnight,572,1.869,0
?,female,1171,0.546917040297,1,post_midnight,25,9.99,0.69314718056
23,male,552,0.676189525835,2,early morning,2258,3.76,1.60943791243
24,female,771,0.484111723742,6,afternoon,?,5.0,0
?,male,2119,1.07324306468,11,afternoon,39,3.37,1.09861228867
21,male,86,0.720050535044,1,post_midnight,143,1.551,0
20,male,257,0.590616747556,12,evening,23,2.01,0.0
20,male,363,0.59652931463,9,early morning,0,1.66,0
?,female,None,0.532020653844,5,post_midnight,261,3.89,0.0
?,female,373,0,3,post_midnight,527,2.6,0.0
?,male,601,2.24203571897,12,afternoon,229,13.08,2.48490664979
?,male,728,0.545699610705,10,post_midnight,4,2.457,0.0
?,female,None,0.973388625475,6,early morning,462,8.125,2.07944154168
?,?,660,0.760528130122,8,post_midnight,18,4.69,0.0
?,female,1276,0.804104758282,10,post_midnight,141,10.54,1.38629436112
19,female,531,0.588137544698,7,evening,47,2.61,0.0
?,male,1551,2.75469750133,8,post_midnight,193,13.91,2.56494935746
21,male,86,0.400123260749,12,post_midnight,30,1.551,0
?,male,501,0.53850091474,11,post_midnight,113,2.78,1.09861228867
21,female,939,0.66927688021,8,early morning,65,12.0,1.09861228867
?,male,742,0.702356684607,8,post_midnight,26,7.398,0
?,female,2486,0.6909749734,5,afternoon,43,6.95,1.09861228867
?,female,1021,0.377354848137,3,post_midnight,767,3.0,0
?,female,None,0.59614506857,9,post_midnight,117,3.89,0.0
20,male,681,0.743492727344,9,post_midnight,142,2.629,1.60943791243
20,male,714,11.1489020358,3,early morning,96,7.04,3.78418963392
?,male,716,0.702598815759,7,post_midnight,104,5.216,0
21,female,939,0.649568629436,3,evening,48,12.0,2.56494935746
?,male,None,0.417017647585,10,post_midnight,187,3.636,1.79175946923
?,male,499,0.52024262076,1,post_midnight,22,6.875,0.0
?,female,578,0,3,night,362,19.56,2.8903717579
24,female,771,0.54966674422,9,evening,24,5.0,1.38629436112
?,female,1125,0.927346820306,3,evening,498,5.61,1.79175946923
?,male,784,0.559480536454,8,post_midnight,44,1.579,0
18,female,506,0.729369863776,9,post_midnight,22,3.783,1.09861228867
?,male,492,0.299316387418,3,post_midnight,?,2.72,0.0
?,female,None,0.859871855984,8,night,150,4.967,0.69314718056
22,male,656,1.52740708296,8,post_midnight,456,18.81,1.60943791243
?,male,966,0.608892310962,5,post_midnight,172,24.879,3.7135720667
23,female,163,1.1669462189,12,post_midnight,67,2.61,0.0
20,female,372,0.172743851666,2,post_midnight,23,6.17,0.69314718056
?,female,1122,0.655418917399,7,post_midnight,201,6.01,1.09861228867
?,female,959,0.951925189334,12,night,50,11.76,2.56494935746
?,female,465,0.693221817504,3,early morning,129,7.18,2.48490664979
21,female,939,0.601639746645,10,afternoon,44,12.0,1.09861228867
21,male,686,0.80363666352,7,early morning,339,5.57,1.38629436112
20,male,429,0.493239359663,6,post_midnight,53,2.68,0.0
23,male,738,1.10188812995,10,early morning,25,1.543,0.0
?,male,142,0.506598694262,7,post_midnight,78,1.395,0
20,male,492,0.485458523583,12,afternoon,861,6.18,2.83321334406
27,female,410,0.646206476797,9,afternoon,109,4.101,0
?,male,585,0.621193060885,7,evening,110,8.859,2.07944154168
?,female,766,0,10,post_midnight,50,1.785,0
21,male,464,0.575592245445,3,post_midnight,659,4.77,0.69314718056
?,female,326,0.775143497774,1,evening,23,2.74,1.38629436112
?,female,1179,0.701268454236,12,afternoon,1098,1.913,1.79175946923
20,male,None,0,10,early morning,1344,8.0,0.0
19,male,409,0.398923388808,12,evening,24,1.85,0
?,male,1593,0.85253531934,1,post_midnight,48,6.58,0
?,female,1701,0.700868980752,3,early morning,30,11.54,2.30258509299
?,male,None,0.522923695101,1,early morning,28,7.25,0.0
?,male,890,1.29795361762,7,night,45,3.636,0
20,male,884,0.786590908885,11,evening,231,7.83,1.60943791243
21,male,670,1.23665095074,2,evening,340,7.88,4.00733318523
?,female,862,0.485886985355,11,post_midnight,22,6.788,0
?,male,504,0.598240039818,10,post_midnight,0,2.977,0.0
?,female,326,0.991020023105,12,post_midnight,8,2.74,0.69314718056
?,male,773,0.654367193364,1,early morning,7,3.1,0
?,female,766,0.515993514707,6,night,55,1.785,0.69314718056
?,male,1494,0.409496783157,7,evening,19,5.14,0
?,female,465,0.488967482315,2,evening,65,7.18,1.38629436112
19,female,816,0.245349484823,2,post_midnight,1,1.99,0.0
20,female,1060,0.679830243736,12,evening,180,3.42,1.94591014906
?,female,578,0.701517564462,11,night,71,19.56,0.69314718056
?,female,1200,0,3,night,117,18.09,2.48490664979
24,female,801,0.993105161367,7,early morning,2,1.49,0
?,female,320,0.397822329365,9,post_midnight,366,2.845,0.0
22,male,656,0.712264890245,12,early morning,84,18.81,1.79175946923
24,female,325,0.644315465198,10,night,43,2.05,0
?,female,216,3.0,10,evening,47,4.45,0.69314718056
?,female,642,0.620614768583,9,post_midnight,4681,9.026,1.60943791243
?,female,573,0.766335614898,4,post_midnight,38,7.95,1.60943791243
?,female,582,0.506330208,1,early morning,0,1.82,0.0
20,male,681,0.987886024886,11,post_midnight,457,2.629,1.38629436112
?,male,852,1.06792929293,12,post_midnight,76,4.43,0.0
21,male,645,0.594641714895,9,post_midnight,101,13.18,2.7080502011
?,male,804,0.668286179561,10,evening,45,5.0,0.0
?,male,852,0.59665936739,12,post_midnight,24,4.43,0
?,male,996,0.960858401921,5,morning,359,26.636,5.1532915945
20,male,671,0.59614723502,5,post_midnight,56,1.887,0
?,female,574,0.600853363878,2,early morning,48,8.97,0
?,male,504,0.418630857,12,evening,66,2.977,0
18,female,506,0.553203033156,8,afternoon,714,3.783,0
?,female,862,1.0,12,evening,3,6.788,0.0
?,male,1593,0.41303030303,4,post_midnight,647,6.58,0.69314718056
22,female,978,0.680388106237,2,morning,38,7.19,1.60943791243
?,female,724,0.354005930481,2,afternoon,112,2.96,0.0
?,female,1592,0.745179199964,2,post_midnight,30,3.44,0.69314718056
?,male,1030,0.438112913272,7,night,15,4.48,0.0
20,female,1060,0.650593575089,9,night,140,3.42,1.38629436112
22,male,704,0.454061226458,11,early morning,1,3.14,0
20,male,1436,0.86205588927,5,evening,23,12.919,1.60943791243
?,male,563,0.612094753262,4,afternoon,238,3.212,0
19,male,699,0.72360309622,8,afternoon,362,1.625,0.0
?,female,739,0.820525996569,7,evening,124,6.13,0.69314718056
20,male,818,0.806119737479,2,post_midnight,1006,6.2,3.33220451018
23,male,552,0.87758227366,2,evening,87,3.76,1.60943791243
?,male,None,0.894418197097,1,afternoon,418,8.051,1.38629436112
?,male,969,0.536430798896,5,evening,16,10.95,1.09861228867
?,male,201,0.380000798842,7,afternoon,0,1.419,0
?,male,885,5.19488107513,2,evening,378,6.81,3.55534806149
?,male,845,0.615810102118,12,post_midnight,20,4.172,0.0
?,female,955,0.856955669925,12,post_midnight,27,5.733,0.69314718056
20,female,689,0.84224249369,3,early morning,2019,5.885,2.8903717579
20,male,1834,0.793385400701,4,night,68,17.99,2.83321334406
?,male,1030,0.663923946975,10,evening,17,4.48,2.19722457734
22,male,516,0.835572013457,1,early morning,143,5.62,1.09861228867
20,male,1436,2.05750170882,8,post_midnight,0,12.919,0
21,male,838,0.508026718088,9,post_midnight,123,3.681,1.09861228867
19,male,None,0.448559049487,9,post_midnight,791,5.86,0
?,female,994,0.377994662081,9,post_midnight,93,6.632,0
?,male,430,0.509305082037,1,post_midnight,45,2.64,0.0
?,male,393,0.576106765291,8,evening,2321,4.0,0.69314718056
?,male,582,0.632016608976,11,post_midnight,22,3.94,0.69314718056
?,female,1321,0,9,evening,40,18.54,0
?,male,613,0.705356789189,12,early morning,322,4.63,2.30258509299
?,male,507,0.55450497547,8,afternoon,76,8.81,0.0
