@relation training

@attribute 'age' numeric
@attribute 'gender' nominal
@attribute 'location' nominal
@attribute 'friend_count' numeric
@attribute 'message_score' numeric
@attribute 'month' nominal
@attribute 'hour' nominal
@attribute 'time_since_last' numeric
@attribute 'likes' numeric 

?,female,?,None,0.233158726199,5,13,?,0,
21,male,Kong,1525,0,2,7,1893413,0,
21,male,Kong,1525,0,12,21,16923570,0,
21,male,Kong,1525,0,4,4,10752885,2,
21,male,Kong,1525,0,9,15,1278729,16,
21,male,Kong,1525,0,7,15,2785211,3,
21,male,Kong,1525,0,5,20,12617,12,
21,male,Kong,1525,0.4,2,4,608327,1,
21,male,Kong,1525,0.4,2,14,212616,1,
21,male,Kong,1525,0.25,2,15,3049813,5,
21,male,Kong,1525,0,12,15,560335,6,
21,male,Kong,1525,0,11,6,89884,0,
21,male,Kong,1525,0,9,13,949832,0,
21,male,Kong,1525,0,7,21,3351628,0,
21,male,Kong,1525,0,5,4,223604,0,
21,male,Kong,1525,0.687583960274,4,1,1590165,0,
21,male,Kong,1525,0,2,20,1526270,1,
21,male,Kong,1525,0.70803603979,1,20,638644,1,
21,male,Kong,1525,0.332325543389,12,14,91073,4,
21,male,Kong,1525,0.0,12,8,54166,0,
21,male,Kong,1525,0.331578947368,12,0,113169,0,
21,male,Kong,1525,0.4,12,3,4499128,4,
21,male,Kong,1525,0.583333333333,9,0,576193,0,
21,male,Kong,1525,0.4,7,13,4984020,0,
21,male,Kong,1525,0,9,2,277637,0,
21,male,Kong,1525,0,8,8,369949,0,
21,male,Kong,1525,0.979018019895,8,3,431144,0,
23,female,Alberta,724,0.938523949721,3,0,721471,0,
23,female,Alberta,724,0.529796113848,2,22,97559,8,
23,female,Alberta,724,0.476625040083,2,20,6096,6,
23,female,Alberta,724,0.066504300509,2,17,417548,5,
23,female,Alberta,724,0.252747252747,2,14,400899,1,
23,female,Alberta,724,0,2,23,207905,16,
23,female,Alberta,724,0,1,6,1828,10,
23,female,Alberta,724,0.240312638915,1,18,64470,2,
23,female,Alberta,724,1.14125031831,1,5,1321931,9,
23,female,Alberta,724,0.181257334082,12,21,262603,1,
23,female,Alberta,724,0.0285413375461,12,16,239992,40,
23,female,Alberta,724,0.643956260959,12,16,68261,2,
23,female,Alberta,724,0.392872476322,12,7,619379,10,
23,female,Alberta,724,0.545987168146,11,15,315060,8,
23,female,Alberta,724,0.565565608694,11,16,315861,26,
23,female,Alberta,724,0.320758479208,11,15,145646,5,
23,female,Alberta,724,0.350045849903,10,15,72978,1,
23,female,Alberta,724,0.193635748138,10,21,1975,0,
23,female,Alberta,724,0.00947867298578,10,17,81246,21,
23,female,Alberta,724,0.504739336493,10,18,90229,3,
23,female,Alberta,724,0.320528810177,10,15,62846,8,
23,female,Alberta,724,1.09334142966,10,15,73969,9,
23,female,Alberta,724,0.324042401741,9,15,74619,5,
23,female,Alberta,724,0.266640337019,9,23,362066,6,
23,female,Alberta,724,0.31775383466,9,4,36111,17,
23,female,Alberta,724,0.138267104144,9,17,72522,1,
23,female,Alberta,724,0.36112127297,9,13,1304,9,
23,female,Alberta,724,0.781401244114,9,21,105257,2,
23,female,Alberta,724,1.54696969697,9,2,14206,5,
23,female,Alberta,724,1.01299763428,9,3,130484,19,
23,female,Alberta,724,0.0384615384615,8,17,183582,6,
23,female,Alberta,724,0,8,15,578105,5,
23,female,Alberta,724,0.131578947368,8,0,115128,2,
23,female,Alberta,724,0.762591647426,8,16,?,0,
?,male,Wisconsin,1506,2.34965034965,2,5,3044439,5,
?,male,Wisconsin,1506,0.633333333333,10,5,8041692,3,
?,male,Wisconsin,1506,0.298787878788,5,18,6105149,9,
?,male,Wisconsin,1506,0.31210609462,1,2,1406937,11,
?,male,Wisconsin,1506,0.523026315789,9,22,21958321,2,
?,male,Wisconsin,1506,0.233158726199,6,4,6578734,5,
?,male,Wisconsin,1506,0.0,2,3,605830,19,
?,male,Wisconsin,1506,1.60476190476,2,15,860238,10,
?,male,Wisconsin,1506,0.368375700129,12,2,612920,0,
?,male,Wisconsin,1506,0.453538350695,12,1,3721199,0,
?,male,Wisconsin,1506,0,10,3,1239445,5,
?,male,Wisconsin,1506,0.504739336493,9,17,1966824,1,
?,male,Wisconsin,1506,0.476034453234,7,3,92051,0,
?,male,Wisconsin,1506,0.751579778831,7,11,206671,0,
?,male,Wisconsin,1506,0.504739336493,7,16,309741,1,
?,male,Wisconsin,1506,1.42140600316,6,2,2164257,0,
?,male,Wisconsin,1506,0,4,1,4835428,0,
?,male,Wisconsin,1506,0,1,6,802653,1,
?,male,Wisconsin,1506,0.391481760735,12,3,2095074,3,
?,male,Wisconsin,1506,0.695352124387,10,3,8496813,6,
?,male,Wisconsin,1506,0,6,1,41911,1,
?,male,Wisconsin,1506,0,6,22,?,0,
19,male,Manitoba,513,0.504739336493,3,23,3855638,0,
19,male,Manitoba,513,0,12,6,20223758,8,
19,male,Manitoba,513,0,1,23,3278343,0,
19,male,Manitoba,513,0,10,22,479089,1,
19,male,Manitoba,513,1.25,9,19,495191,0,
19,male,Manitoba,513,0,4,23,1444804,3,
19,male,Manitoba,513,0.0769230769231,11,4,1034491,7,
19,male,Manitoba,513,0,7,1,2153595,0,
19,male,Manitoba,513,0,5,23,117130,2,
19,male,Manitoba,513,0,10,18,1090318,0,
19,male,Manitoba,513,0.767372694446,10,0,442051,1,
19,male,Manitoba,513,0.767372694446,9,23,519558,3,
19,male,Manitoba,513,1.20329559417,8,6,185816,0,
19,male,Manitoba,513,0,8,5,19786,0,
19,male,Manitoba,513,0,8,18,1544464,1,
